SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,EdgeCount,Indegree,IsSingleNode,kineticLaw-,kineticLaw--units,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,Outdegree,PartnerOfMultiEdgedNodePairs,Radiality,sbml charge,sbml compartment,sbml id,sbml initial amount,sbml initial concentration,sbml type,selected,SelfLoops,shared name,Stress,TopologicalCoefficient
302872,4.06421783,8.77E-04,0.2460498,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,betaine lipid synthase (trimethylase) (18:1(11Z)/18:1(9Z)),112.2,5,0,0,0,0.82976568,,,R_TM18111Z1819Z,,,reaction,TRUE,0,betaine lipid synthase (trimethylase) (18:1(11Z)/18:1(9Z)),8048320,0.20981132
299382,5.38248138,2.65E-04,0.18578792,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,"aspartate aminotransferase, glutamate forming",13.25,4,0,0,0,0.75652881,,,R_AATG,,,reaction,TRUE,0,"aspartate aminotransferase, glutamate forming",672236,0.36029412
296041,6.6642692,7.00E-08,0.15005396,0,2,14,2,2,FALSE,0,mmol_per_gDW_per_hr,"ferrocytochrome c recycle, chloroplast",2,2,0,0,0,0.68531838,,,R_CY_focytc_LPAREN_h_RPAREN_,,,reaction,TRUE,0,"ferrocytochrome c recycle, chloroplast",2,1
298033,3.91112253,0.00335974,0.25568107,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,"putrecine:proton symporter (irreversible), mitochondria",168.75,4,0,0,0,0.83827097,,,R_PTRCtmi,,,reaction,TRUE,0,"putrecine:proton symporter (irreversible), mitochondria",181414488,0.2650079
300139,7.53609042,3.96E-05,0.1326948,0,4,14,4,4,FALSE,0,mmol_per_gDW_per_hr,"Decanoyl-CoA:(acceptor) 2,3-oxidoreductase",5,4,0,0,0,0.63688387,,,R_ACOA100OR,,,reaction,TRUE,0,"Decanoyl-CoA:(acceptor) 2,3-oxidoreductase",225978,0.4
299079,5.22167994,0.00130667,0.19150925,0,6,12,6,6,FALSE,0,mmol_per_gDW_per_hr,"succinate-semialdehyde:NAD+ oxidoreductase, mitochondria",47.66666667,6,0,0,0,0.76546223,,,R_SSNOm,,,reaction,TRUE,0,"succinate-semialdehyde:NAD+ oxidoreductase, mitochondria",61871242,0.25225225
294996,5.5201644,0,0.18115403,0,1,11,1,0,FALSE,,,Glycyl-tRNA(Gly),6,1,0,1,0,0.74887976,0,c,M_glytrna_c,NaN,NaN,species,TRUE,0,Glycyl-tRNA(Gly),0,0
295838,6.23118418,1.26E-04,0.16048314,0,2,13,2,0,FALSE,,,zeta-Carotene,5,2,0,2,0,0.70937866,0,h,M_zcaro_h,NaN,NaN,species,TRUE,0,zeta-Carotene,7605986,0.66666667
307440,4.51168764,1.97E-04,0.22164655,0,3,10,3,3,FALSE,0,mmol_per_gDW_per_hr,"alpha,alpha-trehalase (glc-A)",133,3,0,0,0,0.80490624,,,R_AATHA,,,reaction,TRUE,0,"alpha,alpha-trehalase (glc-A)",3791464,0.33846154
305557,6.61649114,0.00102735,0.15113751,0,3,14,3,3,FALSE,0,mmol_per_gDW_per_hr,heme c ligase (chloroplast),2,3,0,0,0,0.68797271,,,R_HEMELh,,,reaction,TRUE,0,heme c ligase (chloroplast),7262262,0.33333333
294188,5.27408169,8.10E-04,0.18960647,0,3,11,3,0,FALSE,,,"(R)-2,3-Dihydroxy-3-methylbutanoate",2.33333333,3,0,3,0,0.76255102,0,c,M_23dhmb_c,NaN,NaN,species,TRUE,0,"(R)-2,3-Dihydroxy-3-methylbutanoate",1545100,0.33333333
307454,4.8558952,6.69E-04,0.20593525,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,"ATP:D-fructose 6-phosphotransferase, chloroplast",73.8,5,0,0,0,0.7857836,,,R_ABFPTh,,,reaction,TRUE,0,"ATP:D-fructose 6-phosphotransferase, chloroplast",9766906,0.27164179
297180,5.81299769,0.00102722,0.17202828,0,2,12,2,2,FALSE,0,mmol_per_gDW_per_hr,guanine transport via diffusion,3,2,0,0,0,0.73261124,,,R_GUAt,,,reaction,TRUE,0,guanine transport via diffusion,2165220,0.5
307542,4.69971744,3.47E-04,0.21277875,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,"degradation of starch300 by phosphorylase, amylase, dextrinase, maltase (chloroplast), 1:3 glc-B:g1p (light-dep rxn)",58.2,5,0,0,0,0.79446014,,,R_STARCH300DEGRB,,,reaction,TRUE,0,"degradation of starch300 by phosphorylase, amylase, dextrinase, maltase (chloroplast), 1:3 glc-B:g1p (light-dep rxn)",3414110,0.2373444
307212,4.8487028,8.69E-04,0.20624073,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,5-amino-6-(5-phosphoribitylamino)uracil:NADP+ 1'-oxidoreductase,98.2,5,0,0,0,0.78618318,,,R_AUNOR,,,reaction,TRUE,0,5-amino-6-(5-phosphoribitylamino)uracil:NADP+ 1'-oxidoreductase,28253274,0.30857143
302508,5.35525302,3.95E-05,0.18673254,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,phospholipid: diacylglycerol acyltransferase (16:0),16.75,4,0,0,0,0.7580415,,,R_PLDAGAT1819Z1819Z1601,,,reaction,TRUE,0,phospholipid: diacylglycerol acyltransferase (16:0),2010706,0.30882353
294357,7.01618289,2.10E-07,0.14252764,0,2,13,2,0,FALSE,,,Hyp(4-b1)Ara[(2-b1)Ara(2-a1)Gal](3-a1)Gal(2-b1)Ara,4,2,0,2,0,0.66576762,0,g,M_4hproara_DASH_LPAREN_DASH_aragal_DASH_RPAREN_DASH_galara_g,NaN,NaN,species,TRUE,0,Hyp(4-b1)Ara[(2-b1)Ara(2-a1)Gal](3-a1)Gal(2-b1)Ara,52,0.6
301620,4.37040843,1.47E-04,0.22881157,0,6,10,6,6,FALSE,0,mmol_per_gDW_per_hr,"delta5 desaturase (18:2(9Z,12Z)/18:3(5Z,9Z,12Z))",108,6,0,0,0,0.81275509,,,R_DGTSD5DS1829Z12Z1835Z9Z12Z,,,reaction,TRUE,0,"delta5 desaturase (18:2(9Z,12Z)/18:3(5Z,9Z,12Z))",2152886,0.24373576
299054,5.31569484,5.83E-04,0.18812216,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,"3-Hydroxybutanoyl-CoA:NAD+ oxidoreductase, mitochondria",44.4,5,0,0,0,0.76023918,,,R_HBCOm,,,reaction,TRUE,0,"3-Hydroxybutanoyl-CoA:NAD+ oxidoreductase, mitochondria",56038882,0.28181818
296957,5.13639866,7.33E-06,0.19468894,0,2,10,2,2,FALSE,0,mmol_per_gDW_per_hr,"Voltage-sensitive Na+ channel, chloroplast",21.5,2,0,0,0,0.77020007,,,R_NA1th,,,reaction,TRUE,0,"Voltage-sensitive Na+ channel, chloroplast",21368,0.66129032
296690,4.92114051,7.46E-04,0.20320493,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,2-oxoglutarate transport to chloroplast by sodium-ion symport,21,4,0,0,0,0.78215886,,,R_AKG_LPAREN_na_RPAREN_th,,,reaction,TRUE,0,2-oxoglutarate transport to chloroplast by sodium-ion symport,2068296,0.29411765
296591,5.85563833,0,0.17077557,0,1,12,1,1,FALSE,0,mmol_per_gDW_per_hr, ,2,1,0,0,0,0.73024232,,,R_DM_cat_LPAREN_c_RPAREN_,,,reaction,TRUE,0, ,0,0
297465,8.09093244,1.93E-05,0.12359515,0,2,16,2,2,FALSE,0,mmol_per_gDW_per_hr,retinal transport (eyespot),3,2,0,0,0,0.60605931,,,R_RETINALts,,,reaction,TRUE,0,retinal transport (eyespot),4226,0.5
294142,5.48625739,5.31E-06,0.18227362,0,3,13,3,0,FALSE,,,"1,2-Diacyl-sn-glycerol (dihexadecanoyl, n-C16:0)",4.66666667,3,0,3,0,0.75076348,0,h,M_12dgr160_h,NaN,NaN,species,TRUE,0,"1,2-Diacyl-sn-glycerol (dihexadecanoyl, n-C16:0)",89008,0.40740741
307263,4.32263036,3.18E-04,0.23134062,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,riboflavin-5-phosphate phosphohydrolase (acid optimum),134,4,0,0,0,0.81540942,,,R_R5PPH,,,reaction,TRUE,0,riboflavin-5-phosphate phosphohydrolase (acid optimum),815006,0.31074766
295112,5.92242487,4.76E-06,0.16884976,0,2,13,2,0,FALSE,,,3-(Imidazol-4-yl)-2-oxopropyl phosphate,3.5,2,0,2,0,0.72653195,0,h,M_imacp_h,NaN,NaN,species,TRUE,0,3-(Imidazol-4-yl)-2-oxopropyl phosphate,7588,0.5
295208,5.63010532,1.67E-06,0.17761657,0,4,13,4,0,FALSE,,,"Monogalactosyldiacylglycerol (1-(9Z)-octadecenoyl,2-(7Z,10Z)-hexadecadienoyl, 18:1(9Z)/16:2(7Z,10Z))",7,4,0,4,0,0.74277193,0,h,M_mgdg1819Z1627Z10Z_h,NaN,NaN,species,TRUE,0,"Monogalactosyldiacylglycerol (1-(9Z)-octadecenoyl,2-(7Z,10Z)-hexadecadienoyl, 18:1(9Z)/16:2(7Z,10Z))",59196,0.54545455
294864,5.24428461,2.47E-04,0.19068378,0,2,11,2,0,FALSE,,,Formaldehyde,4.5,2,0,2,0,0.76420641,0,c,M_fald_c,NaN,NaN,species,TRUE,0,Formaldehyde,369990,0.5
294155,5.63678397,1.51E-06,0.17740612,0,2,13,2,0,FALSE,,,"1,2-Diacyl-sn-glycerol (1-(9Z)-octadecenoyl,2-(11Z)-octadecenoyl, 18:1(9Z)/18:1(11Z))",4.5,2,0,2,0,0.74240089,0,h,M_12dgr1819Z18111Z_h,NaN,NaN,species,TRUE,0,"1,2-Diacyl-sn-glycerol (1-(9Z)-octadecenoyl,2-(11Z)-octadecenoyl, 18:1(9Z)/18:1(11Z))",35206,0.58333333
297169,4.06473157,0.00173347,0.24601871,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,formate transport out via proton symport,139.75,4,0,0,0,0.82973714,,,R_FORti,,,reaction,TRUE,0,formate transport out via proton symport,9527954,0.26228733
294498,6.19111225,5.90E-07,0.16152187,0,2,13,2,0,FALSE,,,Allophanate,6,2,0,2,0,0.71160487,0,m,M_allphn_m,NaN,NaN,species,TRUE,0,Allophanate,890,0.55555556
294652,6.37862831,3.15E-05,0.15677352,0,2,13,2,0,FALSE,,,CO2,3,2,0,2,0,0.70118732,0,x,M_co2_x,NaN,NaN,species,TRUE,0,CO2,22322,0.5
294756,4.44541485,1.52E-04,0.22495088,0,6,11,6,0,FALSE,,,"diacylglyceryl-N,N,N-trimethylhomoserine (18:1(9Z)/18:1(9Z))",90.66666667,6,0,6,0,0.80858806,0,c,M_dgts1819Z1819Z_c,NaN,NaN,species,TRUE,0,"diacylglyceryl-N,N,N-trimethylhomoserine (18:1(9Z)/18:1(9Z))",2126030,0.49539595
295077,5.55304392,0,0.18008141,0,1,11,1,0,FALSE,,,L-Histidyl-tRNA(His),6,1,0,1,0,0.74705312,0,c,M_histrna_c,NaN,NaN,species,TRUE,0,L-Histidyl-tRNA(His),0,0
297640,5.90393013,9.59E-05,0.1693787,0,2,12,2,2,FALSE,0,mmol_per_gDW_per_hr,"1-Aminocyclopropane-1-carboxylate transport, mitochondria",2.5,2,0,0,0,0.72755944,,,R_1ACPCtm,,,reaction,TRUE,0,"1-Aminocyclopropane-1-carboxylate transport, mitochondria",288804,0.5
294855,4.99614693,0.00139533,0.20015424,0,9,11,9,0,FALSE,,,beta-D-Fructose 6-phosphate,3.55555556,9,0,9,0,0.77799184,0,h,M_f6p_DASH_B_h,NaN,NaN,species,TRUE,0,beta-D-Fructose 6-phosphate,5150738,0.17037037
303684,4.6123812,2.05E-04,0.21680775,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,phosphoglycerate kinase,72.5,4,0,0,0,0.79931216,,,R_PGK,,,reaction,TRUE,0,phosphoglycerate kinase,304626,0.42307692
294903,5.61777549,5.10E-07,0.1780064,0,2,13,2,0,FALSE,,,2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,7.5,2,0,2,0,0.74345692,0,h,M_fpram_h,NaN,NaN,species,TRUE,0,2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,2176,0.72222222
307006,5.25301824,7.28E-04,0.19036675,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,Hydroxyacylglutathione hydrolase,42.8,5,0,0,0,0.76372121,,,R_GLYOXm,,,reaction,TRUE,0,Hydroxyacylglutathione hydrolase,18040288,0.24588235
295194,4.84459286,3.90E-05,0.20641569,0,4,11,4,0,FALSE,,,"5,10-Methenyltetrahydrofolate",5,4,0,4,0,0.78641151,0,m,M_methf_m,NaN,NaN,species,TRUE,0,"5,10-Methenyltetrahydrofolate",1264316,0.36363636
295032,5.64346263,1.74E-06,0.17719618,0,3,13,3,0,FALSE,,,1-Hydroxy-2-methyl-2-butenyl 4-diphosphate,6,3,0,3,0,0.74202985,0,h,M_h2mb4p_h,NaN,NaN,species,TRUE,0,1-Hydroxy-2-methyl-2-butenyl 4-diphosphate,1210,0.55555556
306086,6.34420755,7.73E-04,0.1576241,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,bis(5'-nucleosyl)-tetraphosphatase (symmetrical),8.75,4,0,0,0,0.70309958,,,R_BTPS,,,reaction,TRUE,0,bis(5'-nucleosyl)-tetraphosphatase (symmetrical),8563184,0.36904762
294885,6.24916517,3.00E-07,0.16002137,0,2,13,2,0,FALSE,,,N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,5.5,2,0,2,0,0.70837971,0,m,M_fgam_m,NaN,NaN,species,TRUE,0,N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,820,0.75
300192,6.37554585,5.80E-04,0.15684932,0,3,12,3,3,FALSE,0,mmol_per_gDW_per_hr,(S)-Hydroxyhexanoyl-CoA hydro-lyase,6.33333333,3,0,0,0,0.70135856,,,R_ECOAH2,,,reaction,TRUE,0,(S)-Hydroxyhexanoyl-CoA hydro-lyase,9415518,0.33333333
297932,3.91060878,0.00343386,0.25571466,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,"5,10-Methenyltetrahydrofolate uptake carrier, mitochondria",168.75,4,0,0,0,0.83829951,,,R_METHFtm,,,reaction,TRUE,0,"5,10-Methenyltetrahydrofolate uptake carrier, mitochondria",180549510,0.2650079
294384,5.66914976,6.90E-07,0.17639329,0,2,13,2,0,FALSE,,,5-Amino-4-oxopentanoate,3.5,2,0,2,0,0.74060279,0,h,M_5aop_h,NaN,NaN,species,TRUE,0,5-Amino-4-oxopentanoate,2124,0.625
301056,6.42948883,1.85E-04,0.15553336,0,4,14,4,4,FALSE,0,mmol_per_gDW_per_hr,1-octadec-11-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0) (ACP substrate),14.25,4,0,0,0,0.69836173,,,R_AGPAT18111Z160h,,,reaction,TRUE,0,1-octadec-11-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0) (ACP substrate),24561608,0.29444444
298191,4.63344464,9.85E-04,0.21582215,0,7,12,7,7,FALSE,0,mmol_per_gDW_per_hr,"chlorophyllide a transport via ABC system, thylakoid lumen",90.71428571,7,0,0,0,0.79814196,,,R_CHLDA2tu,,,reaction,TRUE,0,"chlorophyllide a transport via ABC system, thylakoid lumen",23222720,0.21109244
301784,5.31620858,1.69E-04,0.18810398,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,glycerol-3-phosphate: acyl-coa acyltransferase (18:0),34.25,4,0,0,0,0.76021063,,,R_G3PAT180,,,reaction,TRUE,0,glycerol-3-phosphate: acyl-coa acyltransferase (18:0),1639578,0.27479339
301739,4.37040843,1.54E-04,0.22881157,0,6,10,6,6,FALSE,0,mmol_per_gDW_per_hr,"linoleate desaturase (18:3(9Z,12Z,15Z)/18:4(5Z,9Z,12Z,15Z))",107.6666667,6,0,0,0,0.81275509,,,R_DGTSDS1839Z12Z15Z1845Z9Z12Z15Z1,,,reaction,TRUE,0,"linoleate desaturase (18:3(9Z,12Z,15Z)/18:4(5Z,9Z,12Z,15Z))",2152898,0.24297646
306800,4.04264064,7.23E-04,0.24736307,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,orotidine-5'-phosphate decarboxylase,143.75,4,0,0,0,0.83096441,,,R_ORPDC,,,reaction,TRUE,0,orotidine-5'-phosphate decarboxylase,3917774,0.26435185
299920,6.25892628,2.81E-04,0.15977181,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,beta-ketoacyl-ACP synthase,16.6,5,0,0,0,0.70783743,,,R_KAS14,,,reaction,TRUE,0,beta-ketoacyl-ACP synthase,20040890,0.26
296765,5.28076034,3.49E-05,0.18936667,0,2,12,2,2,FALSE,0,mmol_per_gDW_per_hr,"beta-fructose 6-phosphate transport, chloroplast",10.5,2,0,0,0,0.76217998,,,R_F6PBth,,,reaction,TRUE,0,"beta-fructose 6-phosphate transport, chloroplast",168742,0.52777778
296907,6.36732597,1.48E-04,0.1570518,0,2,14,2,2,FALSE,0,mmol_per_gDW_per_hr,isopentenyl-diphosphate transport,6,2,0,0,0,0.70181522,,,R_IPDPth,,,reaction,TRUE,0,isopentenyl-diphosphate transport,181084,0.5
297646,7.13126124,1.80E-04,0.14022765,0,2,14,2,2,FALSE,0,mmol_per_gDW_per_hr,"2-Dehydropantoate transport, mitochondria",3,2,0,0,0,0.65937438,,,R_2DHPtm,,,reaction,TRUE,0,"2-Dehydropantoate transport, mitochondria",44132,0.5
294246,5.65014128,3.53E-06,0.17698672,0,2,13,2,0,FALSE,,,3-Dehydroshikimate,4,2,0,2,0,0.74165882,0,h,M_3dhsk_h,NaN,NaN,species,TRUE,0,3-Dehydroshikimate,82594,0.5
295311,5.64654508,2.47E-04,0.17709945,0,3,13,3,0,FALSE,,,Nitrite,4.66666667,3,0,3,0,0.74185861,0,h,M_no2_h,NaN,NaN,species,TRUE,0,Nitrite,236470,0.40740741
294320,4.98381711,2.09E-04,0.20064942,0,7,11,7,0,FALSE,,,3-Phospho-D-glycerate,4.71428571,7,0,7,0,0.77867683,0,h,M_3pg_h,NaN,NaN,species,TRUE,0,3-Phospho-D-glycerate,868748,0.23214286
294543,5.50629335,6.40E-07,0.18161038,0,4,11,4,0,FALSE,,,Asn(-b1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man(3-a1)Glc(3-a1)Glc,4,4,0,4,0,0.74965037,0,c,M_asnglcnacglcnacman_DASH_LPAREN_DASH_man_DASH_LPAREN_DASH_manman_DASH_RPAREN_DASH_manman_DASH_RPAREN_DASH_manmanmanglcglc_c,NaN,NaN,species,TRUE,0,Asn(-b1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man(3-a1)Glc(3-a1)Glc,108,0.6
302052,4.63549961,4.71E-04,0.21572648,0,8,12,8,8,FALSE,0,mmol_per_gDW_per_hr,"omega-6 desaturase (18:2(9Z,12Z)/16:2(7Z,10Z)) (MGDG)",83,8,0,0,0,0.7980278,,,R_MGDGW6DS1829Z12Z1627Z10Z1,,,reaction,TRUE,0,"omega-6 desaturase (18:2(9Z,12Z)/16:2(7Z,10Z)) (MGDG)",15378650,0.29496403
300709,4.80811713,7.28E-04,0.20798162,0,7,12,7,7,FALSE,0,mmol_per_gDW_per_hr,glutamate---cysteine ligase,65.57142857,7,0,0,0,0.78843794,,,R_GCL,,,reaction,TRUE,0,glutamate---cysteine ligase,12848604,0.20829493
295829,6.23323915,0,0.16043023,0,1,13,1,0,FALSE,,,omega hydroxy tetradecanoate (n-C14:0),6,1,0,1,0,0.70926449,0,h,M_whttdca_h,NaN,NaN,species,TRUE,0,omega hydroxy tetradecanoate (n-C14:0),0,0
299601,5.2658618,1.85E-04,0.18990244,0,3,12,3,3,FALSE,0,mmol_per_gDW_per_hr,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:0),70,3,0,0,0,0.76300768,,,R_3HAD160,,,reaction,TRUE,0,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:0),648322,0.33333333
296746,5.03878757,1.44E-04,0.19846044,0,2,12,2,2,FALSE,0,mmol_per_gDW_per_hr,"cysteine transport, chloroplast",8.5,2,0,0,0,0.77562291,,,R_CYSth,,,reaction,TRUE,0,"cysteine transport, chloroplast",1238194,0.5
298939,3.81608014,0.00157671,0.262049,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,stearoyl-CoA hydrolase,207.2,5,0,0,0,0.8435511,,,R_FACOAE180,,,reaction,TRUE,0,stearoyl-CoA hydrolase,25800738,0.26537967
294267,6.48394554,0,0.15422708,0,1,13,1,0,FALSE,,,3-Hydroxyisovaleryl-CoA,3,1,0,1,0,0.69533636,0,m,M_3hivcoa_m,NaN,NaN,species,TRUE,0,3-Hydroxyisovaleryl-CoA,0,0
294303,6.24043154,2.59E-05,0.16024533,0,2,13,2,0,FALSE,,,3-Oxohexanoyl-CoA,4.5,2,0,2,0,0.70886491,0,m,M_3ohcoa_m,NaN,NaN,species,TRUE,0,3-Oxohexanoyl-CoA,4686788,0.5
307398,4.32160288,5.13E-04,0.23139563,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,sphinganine 1-phosphate phosphatase,134.25,4,0,0,0,0.81546651,,,R_SBPP1,,,reaction,TRUE,0,sphinganine 1-phosphate phosphatase,992396,0.31060606
301851,5.10454662,2.35E-04,0.19590378,0,8,12,8,8,FALSE,0,mmol_per_gDW_per_hr,"monogalatcosyldiacylglycerol 16-carbon delta4-desaturase (18:1(9Z)/16:4(4Z,7Z,10Z,13Z))",82.125,8,0,0,0,0.77196963,,,R_MGDGD4DS1819Z1644Z7Z10Z13Z,,,reaction,TRUE,0,"monogalatcosyldiacylglycerol 16-carbon delta4-desaturase (18:1(9Z)/16:4(4Z,7Z,10Z,13Z))",1596958,0.295
305475,4.78653994,0.00141816,0.20891918,0,6,12,6,6,FALSE,0,mmol_per_gDW_per_hr,coproporphyrinogen III oxidase (O2 required),60.66666667,6,0,0,0,0.78963667,,,R_CPPPGO,,,reaction,TRUE,0,coproporphyrinogen III oxidase (O2 required),37950868,0.17971888
304086,4.32365785,2.33E-04,0.23128565,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,"D-myo-Inositol 1,3,4,5-tetrakisphosphate 3-phosphohydrolase",133.75,4,0,0,0,0.81535234,,,R_MITKP,,,reaction,TRUE,0,"D-myo-Inositol 1,3,4,5-tetrakisphosphate 3-phosphohydrolase",761596,0.31088993
303554,4.79784228,6.96E-04,0.20842703,0,6,12,6,6,FALSE,0,mmol_per_gDW_per_hr,glyceraldehyde 3-phosphate dehydrogenase (NAD),63.5,6,0,0,0,0.78900876,,,R_GAPDHh,,,reaction,TRUE,0,glyceraldehyde 3-phosphate dehydrogenase (NAD),10064582,0.21043771
296966,4.91292063,0.0010497,0.20354491,0,2,12,2,2,FALSE,0,mmol_per_gDW_per_hr,"NADP transport  by free diffusion, chloroplast",89,2,0,0,0,0.78261552,,,R_NADPth,,,reaction,TRUE,0,"NADP transport  by free diffusion, chloroplast",28189772,0.5
302383,5.38196763,4.16E-05,0.18580565,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,phospholipid: diacylglycerol acyltransferase (18:1(11Z)),15,4,0,0,0,0.75655735,,,R_PLDAGAT18111Z18111Z18111Z1,,,reaction,TRUE,0,phospholipid: diacylglycerol acyltransferase (18:1(11Z)),1826294,0.31818182
297550,4.00667865,0.00477183,0.24958328,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,"NADH transport, glyoxysome",159,4,0,0,0,0.8329623,,,R_NADH_LPAREN_h_RPAREN_tx,,,reaction,TRUE,0,"NADH transport, glyoxysome",58943676,0.27147766
295404,5.86745441,1.46E-04,0.17043166,0,4,13,4,0,FALSE,,,Plastocyanin(Cu2+),6,4,0,4,0,0.72958587,0,u,M_pccu2p_u,NaN,NaN,species,TRUE,0,Plastocyanin(Cu2+),28991354,0.55555556
295181,4.99255073,3.68E-04,0.20029842,0,3,11,3,0,FALSE,,,D-Mannose 6-phosphate,3,3,0,3,0,0.77819163,0,c,M_man6p_c,NaN,NaN,species,TRUE,0,D-Mannose 6-phosphate,1614596,0.33333333
298044,4.73670691,3.23E-04,0.21111714,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,"Neutral amino acid transporter (ser-L), mitochondrial",16.25,4,0,0,0,0.79240517,,,R_SERNA1tm,,,reaction,TRUE,0,"Neutral amino acid transporter (ser-L), mitochondrial",2212794,0.34659091
307364,5.5961983,8.57E-04,0.17869274,0,6,12,6,6,FALSE,0,mmol_per_gDW_per_hr,selenocysteine---tRNA ligase,14.33333333,6,0,0,0,0.74465565,,,R_SECYSTL,,,reaction,TRUE,0,selenocysteine---tRNA ligase,4494426,0.25157233
307821,5.26432058,4.18E-04,0.18995804,0,3,12,3,3,FALSE,0,mmol_per_gDW_per_hr,"dihydroxy-acid dehydratase, chloroplast",70,3,0,0,0,0.7630933,,,R_DHADh,,,reaction,TRUE,0,"dihydroxy-acid dehydratase, chloroplast",1180628,0.33333333
304792,6.02722836,6.94E-04,0.16591374,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,S-Adenosyl-L-methionine:O-galactoglycan 6-methyltransferase (4hproaraaramegal),3.6,5,0,0,0,0.72070954,,,R_G6MT2,,,reaction,TRUE,0,S-Adenosyl-L-methionine:O-galactoglycan 6-methyltransferase (4hproaraaramegal),2942530,0.28888889
294946,6.08528127,1.76E-05,0.16433094,0,2,13,2,0,FALSE,,,geranylgeranyl-Chlorophyllide b,5,2,0,2,0,0.71748437,0,u,M_ggchldb_u,NaN,NaN,species,TRUE,0,geranylgeranyl-Chlorophyllide b,1207814,0.57142857
296003,6.99666067,0,0.14292532,0,1,12,1,1,FALSE,0,mmol_per_gDW_per_hr,L-leucine exchange,2,1,0,0,0,0.66685218,,,R_EX_leu_DASH_L_LPAREN_e_RPAREN_,,,reaction,TRUE,0,L-leucine exchange,0,0
298660,5.84228102,1.10E-06,0.17116602,0,2,12,2,2,FALSE,0,mmol_per_gDW_per_hr,cycloartenol synthase,2.5,2,0,0,0,0.73098439,,,R_CAS,,,reaction,TRUE,0,cycloartenol synthase,1288,0.5
294341,4.87849987,3.04E-04,0.20498104,0,2,11,2,0,FALSE,,,4-Fumarylacetoacetate,3.5,2,0,2,0,0.78452778,0,c,M_4fumacac_c,NaN,NaN,species,TRUE,0,4-Fumarylacetoacetate,545732,0.5
299072,4.63909581,0.00184769,0.21555925,0,6,12,6,6,FALSE,0,mmol_per_gDW_per_hr,"succinate-semialdehyde:NAD+ oxidoreductase, chloroplast",85.5,6,0,0,0,0.79782801,,,R_SSNOh,,,reaction,TRUE,0,"succinate-semialdehyde:NAD+ oxidoreductase, chloroplast",18711886,0.20864198
298850,5.11584896,3.75E-04,0.19547098,0,3,12,3,3,FALSE,0,mmol_per_gDW_per_hr,presqualene-diphosphate synthase,28.66666667,3,0,0,0,0.77134172,,,R_PSPPS,,,reaction,TRUE,0,presqualene-diphosphate synthase,2656964,0.34583333
303115,4.49781659,0.00134459,0.2223301,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,"phosphatidylglycerol phosphate phosphatase (18:1(11Z)/16:0), chloroplast",104.6,5,0,0,0,0.80567686,,,R_PGPP18111Z160h,,,reaction,TRUE,0,"phosphatidylglycerol phosphate phosphatase (18:1(11Z)/16:0), chloroplast",17888310,0.24844125
